ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_History_Age_Months,Num_Loan_Types_Derived,SSN
0xf22d,CUS_0xf74,December,Andrew Callusd,20,Doctor,17111.35,1367.645555632496,10,6,18,7,"Personal Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Payday Loan, Not Specified,, Debt Consolidation Loan",51,25,12.92,13,Bad,1763.48,31.539112784910607,Yes,95.73400080706318,113.16003363206696,Low_spent_Small_value_payments,217.10082659504044,232.0,7,355-58-6584
0xf236,CUS_0x5859,September,Slaterd,38,Accountant,29943.55,2432.295833333333,4,5,6,3,"Debt Consolidation Loan, Not Specified,, Personal Loan",2,5,11.1,3,Good,348.19,29.420352582606625,No,62.416374983758594,46.99102598526867,High_spent_Medium_value_payments,383.8221824,318.0,3,278-10-7087
0xf237,CUS_0x5859,October,Slaterd,38,Accountant,29943.55,2432.295833333333,4,5,6,3,"Debt Consolidation Loan, Not Specified,, Personal Loan",2,5,8.1,3,Unknown,348.19,41.07446801412638,No,62.416374983758594,89.55161086158806,Low_spent_Medium_value_payments,371.2615974879866,319.0,3,278-10-7087
0xf238,CUS_0x5859,November,Slaterd,38,Accountant,29943.55,2301.750686507985,4,5,6,3,"Debt Consolidation Loan, Not Specified,, Personal Loan",2,3,11.1,3,Good,348.19,36.77278034268836,No,192.96152180910656,70.72006386047585,Low_spent_Small_value_payments,143.9333902265419,320.0,3,278-10-7087
0xf239,CUS_0x5859,December,Unknown,38,Accountant,29943.55,2301.750686507985,4,5,6,3,"Debt Consolidation Loan, Not Specified,, Personal Loan",2,5,11.1,3,Good,348.19,30.530902989749126,Nm,192.96152180910656,70.72006386047585,High_spent_Small_value_payments,370.0931444890989,321.0,3,278-10-7087
0xf242,CUS_0x6399,September,Steve Schererr,28,Lawyer,77603.48,6214.956666666666,10,6,26,7,"Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan,, Debt Consolidation Loan",43,17,21.26,13,Bad,3016.53,35.978275800828904,Yes,317.85283940875263,88.81588617975895,!@9#%8,464.82694107815513,87.0,7,087-38-7228
0xf243,CUS_0x6399,October,Steve Schererr,28,Lawyer,77603.48,6214.956666666666,10,6,26,7,"Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan,, Debt Consolidation Loan",43,16,20.26,13,Unknown,3016.53,27.072709442968407,Yes,317.85283940875263,152.34641570087197,!@9#%8,401.2964115570422,88.0,7,087-38-7228
0xf244,CUS_0x6399,November,Steve Schererr,28,Lawyer,77603.48,6214.956666666666,10,6,26,7,"Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan,, Debt Consolidation Loan",43,16,23.26,13,Bad,3016.53,29.943518537855173,Yes,317.85283940875263,295.3925434185539,Low_spent_Small_value_payments,298.2502838393602,89.0,7,087-38-7228
0xf245,CUS_0x6399,December,Steve Schererr,28,Lawyer,77603.48,6214.956666666666,10,6,26,7,"Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan,, Debt Consolidation Loan",43,17,21.26,13,Unknown,3016.53,21.14020192724784,Nm,317.85283940875263,558.5319498682985,Low_spent_Small_value_payments,35.11087738961555,90.0,7,087-38-7228
0xf24e,CUS_0x8959,September,Alistairo,42,Scientist,72618.32,6295.526666666668,5,6,14,3,"Debt Consolidation Loan, Credit-Builder Loan,, Student Loan",8,17,10.02,1,Standard,805.95,36.54246074578114,No,127.5007289,399.8083953378832,High_spent_Small_value_payments,362.2435424732727,336.0,3,287-63-0588
0xf24f,CUS_0x8959,October,Alistairo,42,Scientist,72618.32,6295.526666666668,5,6,14,3,"Debt Consolidation Loan, Credit-Builder Loan,, Student Loan",6,17,10.02,1,Standard,805.95,38.56750891563652,No,127.5007289,363.2466568978172,Low_spent_Small_value_payments,428.8052809133387,225.0,3,287-63-0588
0xf250,CUS_0x8959,November,Alistairo,42,Scientist,72618.32,6295.526666666668,5,6,14,3,"Debt Consolidation Loan, Credit-Builder Loan,, Student Loan",3,19,10.02,2,Standard,805.95,35.596784462238176,No,127.5007289,222.01823532918144,High_spent_Medium_value_payments,530.0337024819744,338.0,3,287-63-0588
0xf251,CUS_0x8959,December,Alistairo,42,Scientist,72618.32,6295.526666666668,5,6,14,3,"Debt Consolidation Loan, Credit-Builder Loan,, Student Loan",6,17,10.02,2,Standard,805.95,27.710146608499336,No,127.5007289,308.0646159837981,Low_spent_Small_value_payments,483.9873218273577,339.0,3,287-63-0588
0xf25a,CUS_0x2618,September,Michaelr,48,Scientist,11458.24,1185.8533333333337,4,7,13,3,"Payday Loan, Mortgage Loan,, Personal Loan",21,17,4.01,8,Standard,1227.03,23.81461061839403,No,20.89483924870317,93.11968884483534,!@9#%8,274.5708052397948,400.0,3,510-59-8175
0xf25b,CUS_0x2618,October,Michaelr,48,Scientist,11458.24,1185.8533333333337,4,7,13,3,"Payday Loan, Mortgage Loan,, Personal Loan",21,14,4.01,8,Standard,1227.03,34.27790466939352,Nm,20.89483924870317,42.06659320898147,!@9#%8,335.6239008756487,401.0,3,510-59-8175
0xf25c,CUS_0x2618,November,Unknown,49,Scientist,11458.24,1185.8533333333337,4,7,13,3,"Payday Loan, Mortgage Loan,, Personal Loan",21,14,10.01,8,Standard,1227.03,29.70999025209237,No,20.89483924870317,44.567188452258186,High_spent_Small_value_payments,313.1233056,225.0,3,510-59-8175
0xf25d,CUS_0x2618,December,Michaelr,49,Scientist,11458.24,1185.8533333333337,4,7,13,3,"Payday Loan, Mortgage Loan,, Personal Loan",21,14,4.01,8,Unknown,1227.03,26.0010970434152,No,20.89483924870317,93.89915484699186,Low_spent_Small_value_payments,293.79133923763834,403.0,3,510-59-8175
0xf266,CUS_0x73a5,September,Prakash Chakravartih,22,Developer,50291.22,3999.935,7,9,22,4,"Not Specified, Not Specified, Auto Loan,, Payday Loan",60,16,18.06,11,Bad,1696.44,31.06295987123139,Yes,139.65375162525515,512.5203479116574,Low_spent_Small_value_payments,37.81940046308762,114.0,4,759-19-6701
0xf267,CUS_0x73a5,October,Prakash Chakravartih,23,Developer,50291.22,3999.935,7,9,22,4,"Not Specified, Not Specified, Auto Loan,, Payday Loan",60,16,18.06,11,Bad,1696.44,34.42005832498024,Yes,139.65375162525515,65.52485658342285,High_spent_Large_value_payments,434.8148917913221,225.0,4,759-19-6701
0xf268,CUS_0x73a5,November,Prakash Chakravartih,23,Developer,50291.22,3999.935,7,9,22,4,"Not Specified, Not Specified, Auto Loan,, Payday Loan",58,16,18.06,11,Bad,1696.44,31.75815421081557,Nm,139.65375162525515,88.60559393576217,High_spent_Large_value_payments,411.7341544389826,116.0,4,759-19-6701
0xf269,CUS_0x73a5,December,Prakash Chakravartih,23,Developer,50291.22,3999.935,7,9,22,4,"Not Specified, Not Specified, Auto Loan,, Payday Loan",60,13,18.06,11,Bad,1696.44,36.09729523291114,Yes,139.65375162525515,86.93742194,High_spent_Medium_value_payments,423.40232643041526,117.0,4,759-19-6701
0xf272,CUS_0x64e7,September,James Pomfreti,38,Accountant,141733.08,11570.089999999998,5,5,20,6,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Auto Loan",9,19,10.15,8,Standard,291.88,40.80507151,Yes,495.8394914005346,474.0233215254876,Low_spent_Medium_value_payments,467.14618707397767,241.0,6,556-17-3791
0xf273,CUS_0x64e7,October,Unknown,39,Accountant,141733.08,11570.089999999998,5,5,20,6,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Auto Loan",9,19,10.15,1415,Unknown,291.88,35.49741295100126,Yes,495.8394914005346,202.1361851529853,High_spent_Medium_value_payments,709.0333234464798,242.0,6,556-17-3791
0xf274,CUS_0x64e7,November,James Pomfreti,39,Accountant,141733.08,11570.089999999998,5,5,20,6,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Auto Loan",9,19,10.15,8,Standard,291.88,36.75480038694995,Yes,495.8394914005346,581.4061859856065,!@9#%8,359.7633226138587,243.0,6,556-17-3791
0xf275,CUS_0x64e7,December,Unknown,39,Accountant,141733.08,11570.089999999998,5,5,20,6,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Auto Loan",9,20,10.15,10,Standard,291.88,38.67461192420261,Yes,6773.0,269.5046632,High_spent_Large_value_payments,631.6648454100261,244.0,6,556-17-3791
0xf27e,CUS_0x6556,September,Anurags,39,Developer,161063.8,13689.983333333332,3,3,7,3,"Student Loan, Home Equity Loan,, Payday Loan",9,8,8.77,3,Unknown,1193.64,36.75665473755486,No,229.2862559387396,922.4496057066616,Low_spent_Medium_value_payments,497.2624716879317,246.0,3,837-45-0195
0xf27f,CUS_0x6556,October,Unknown,39,Developer,161063.8,13689.983333333332,3,3,7,3,"Student Loan, Home Equity Loan,, Payday Loan",9,9,9.77,7,Good,1193.64,20.80058685404695,No,229.2862559387396,1409.024173273297,Low_spent_Medium_value_payments,10.68790412129647,247.0,3,837-45-0195
0xf280,CUS_0x6556,November,Anurags,39,Developer,161063.8,13689.983333333332,3,3,7,3,"Student Loan, Home Equity Loan,, Payday Loan",9,11,14.77,7,Unknown,1193.64,29.57929263503188,No,229.2862559387396,388.98673921340287,!@9#%8,1000.7253381811906,225.0,3,837-45-0195
0xf281,CUS_0x6556,December,Anurags,39,Developer,161063.8,13689.983333333332,3,3,7,3,"Student Loan, Home Equity Loan,, Payday Loan",7,11,9.77,7,Good,1193.64,29.76838293505449,No,229.2862559387396,1040.160392018722,Low_spent_Small_value_payments,389.55168537587167,249.0,3,837-45-0195
0xf28a,CUS_0xace0,September,Danilo Masonil,37,Writer,10275.925,702.3270833333332,7,3,20,2,"Payday Loan,, Not Specified",13,16,15.32,7,Standard,159.73,24.71509221785192,Yes,9.869009467248176,29.39320785630555,Low_spent_Small_value_payments,320.9704910097796,336.0,2,897-56-5048
0xf28b,CUS_0xace0,October,Danilo Masonil,38,Writer,10275.925,702.3270833333332,7,3,20,2,"Payday Loan,, Not Specified",13,18,15.32,7,Standard,159.73,34.60412588313134,Yes,9.869009467248176,0.0,High_spent_Large_value_payments,295.2568577935978,337.0,2,897-56-5048
0xf28c,CUS_0xace0,November,Danilo Masonil,38,Writer,10275.925,702.3270833333332,7,3,20,2,"Payday Loan,, Not Specified",12,16,16.32,7,Unknown,159.73,37.542022254140136,Yes,9.869009467248176,65.17336633495728,Low_spent_Small_value_payments,285.1903325311278,338.0,2,897-56-5048
0xf28d,CUS_0xace0,December,Danilo Masonil,38,Writer,10275.925,702.3270833333332,7,3,20,2,"Payday Loan,, Not Specified",11,16,12.32,7,Standard,159.73,22.57791277,Nm,9.869009467248176,59.44064759036642,Low_spent_Medium_value_payments,280.9230512757187,339.0,2,897-56-5048
0xf296,CUS_0x5197,September,Mackeyx,49,Lawyer,10328.58,1118.715,6,4,11,1,Not Specified,29,19,8.49,1,Standard,1137.12,37.12135482081654,Yes,4.4628374669131645,114.93026246342328,Low_spent_Small_value_payments,282.4784000696636,283.0,1,036-41-0068
0xf297,CUS_0x5197,October,Mackeyx,49,Lawyer,10328.58,1118.715,6,4,11,1,Not Specified,29,20,8.49,3,Unknown,1137.12,29.739220991918632,Yes,4.4628374669131645,94.81158126029604,Low_spent_Medium_value_payments,292.5970812727908,284.0,1,036-41-0068
0xf298,CUS_0x5197,November,Mackeyx,49,Lawyer,10328.58,1118.715,6,4,11,1,Not Specified,29,18,8.49,3,Standard,1137.12,31.13143185427434,Yes,4.4628374669131645,46.64671668063952,Low_spent_Small_value_payments,350.7619458524473,225.0,1,036-41-0068
0xf299,CUS_0x5197,December,Mackeyx,49,Lawyer,10328.58,1118.715,6,4,11,1,Not Specified,29,20,8.49,3,Standard,1137.12,38.98625868070693,Yes,4.4628374669131645,92.61865168,Low_spent_Large_value_payments,284.7900108566077,286.0,1,036-41-0068
0xf2a2,CUS_0x4eef,September,Emmap,48,Unknown,33022.95,2975.9125,3,5,3,0,Unknown,9,4,10.27,1,Good,320.54,29.627143313921188,No,0.0,233.49500836839047,Low_spent_Small_value_payments,354.0962416316096,237.0,1,328-98-9359
0xf2a3,CUS_0x4eef,October,Emmap,48,Doctor,33022.95,2975.9125,3,5,3,0,Unknown,9,4,10.27,1,Good,320.54,37.96784126634424,No,0.0,114.51153001640544,Low_spent_Small_value_payments,473.0797199835946,238.0,1,328-98-9359
0xf2a4,CUS_0x4eef,November,Emmap,48,Doctor,33022.95,2975.9125,3,5,2163,0,Unknown,9,2,10.27,1,Unknown,320.54,35.46182808744015,No,0.0,163.65358171661595,Low_spent_Large_value_payments,403.9376683,225.0,1,328-98-9359
0xf2a5,CUS_0x4eef,December,Emmap,48,Doctor,33022.95,2975.9125,3,5,3,0,Unknown,9,4,10.27,1,Good,320.54,32.57244617052322,No,0.0,346.0256802,Low_spent_Small_value_payments,241.5655698,225.0,1,328-98-9359
0xf2ae,CUS_0xb995,September,Matthewo,19,Accountant,52566.39,4617.5325,8,9,23,5,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan,, Mortgage Loan",56,17,20.02,10,Bad,4966.57,29.26006871111931,Yes,139.85212554777172,88.79684293316372,High_spent_Medium_value_payments,483.1042815190646,133.0,5,578-26-6547
0xf2af,CUS_0xb995,October,Unknown,19,Accountant,52566.39,4617.5325,8,9,23,5,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan,, Mortgage Loan",57,19,20.02,10,Bad,4966.57,34.6707650443342,Yes,139.85212554777172,113.39302033188817,High_spent_Large_value_payments,448.5081041203402,134.0,5,578-26-6547
0xf2b0,CUS_0xb995,November,Matthewo,19,Accountant,52566.39,4617.5325,8,9,23,5,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan,, Mortgage Loan",59,20,20.02,10,Bad,4966.57,39.89678541915788,Yes,139.85212554777172,261.8050217802795,!@9#%8,320.0961026719488,135.0,5,578-26-6547
0xf2b1,CUS_0xb995,December,Matthewo,19,Accountant,52566.39,4617.5325,8,9,23,5,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan,, Mortgage Loan",62,17,20.02,10,Bad,4966.57,37.94236091197965,Yes,139.85212554777172,51.81895185372097,!@9#%8,520.0821725985073,136.0,5,578-26-6547
0xf2ba,CUS_0xa4ba,September,Foon,39,Writer,34126.19,2619.849166666667,5,7,10,3,"Auto Loan, Personal Loan,, Auto Loan",6,14,12.51,9,Standard,963.43,38.471382728810575,Yes,50.647099028062655,97.59402137276474,Low_spent_Medium_value_payments,393.7437962658393,153.0,3,063-71-0993
0xf2bb,CUS_0xa4ba,October,Foon,39,Writer,34126.19,2619.849166666667,5,7,10,3,"Auto Loan, Personal Loan,, Auto Loan",6,14,12.51,9,Standard,963.43,27.11232069,Nm,50.647099028062655,277.9221818263488,Low_spent_Small_value_payments,223.4156358122553,154.0,3,063-71-0993
0xf2bc,CUS_0xa4ba,November,Unknown,40,Writer,34126.19,2619.849166666667,5,7,10,3,"Auto Loan, Personal Loan,, Auto Loan",9,14,12.51,9,Standard,963.43,25.80350715470399,Yes,50.647099028062655,234.99639998311665,Low_spent_Small_value_payments,266.34141765548753,155.0,3,063-71-0993
0xf2bd,CUS_0xa4ba,December,Foon,40,Writer,34126.19,2619.849166666667,5,7,10,3,"Auto Loan, Personal Loan,, Auto Loan",6,14,12.51,9,Standard,963.43,36.7006338,Yes,50.647099028062655,78.47362344302536,High_spent_Medium_value_payments,382.8641941955787,156.0,3,063-71-0993
0xf2c6,CUS_0x9a6b,September,Lukew,39,Journalist,15954.72,1395.56,8,6,33,6,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Home Equity Loan,, Personal Loan",49,8,10.37,13,Standard,2159.22,39.86034203777565,Yes,45.36846285697909,10000.0,High_spent_Large_value_payments,302.0765909145611,151.0,6,422-30-7649
0xf2c7,CUS_0x9a6b,October,Lukew,39,Journalist,15954.72,1395.56,8,6,33,6,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Home Equity Loan,, Personal Loan",51,8,14.37,13,Standard,2159.22,37.24338301685799,Nm,45.36846285697909,126.08828726186908,Low_spent_Small_value_payments,258.09924988115193,152.0,6,422-30-7649
0xf2c8,CUS_0x9a6b,November,Lukew,39,Journalist,15954.72,1395.56,8,6,33,6,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Home Equity Loan,, Personal Loan",49,8,8.37,13,Standard,2159.22,23.214106916415943,Yes,45.36846285697909,103.21109910473643,Low_spent_Large_value_payments,260.97643803828447,153.0,6,422-30-7649
0xf2c9,CUS_0x9a6b,December,Lukew,39,Journalist,15954.72,1395.56,8,6,33,6,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Home Equity Loan,, Personal Loan",49,5,18.37,13,Standard,2159.22,27.702881,Yes,65619.0,80.82243649096438,Low_spent_Small_value_payments,303.3651006520565,225.0,6,422-30-7649
0xf2d2,CUS_0x78d3,September,Jonase,35,Journalist,17773.775,1388.1479166666668,3,1,2,2,"Home Equity Loan,, Debt Consolidation Loan",5,0,4.57,4,Good,730.73,27.206253610089675,No,28.23975347493477,91.14435103238507,Low_spent_Large_value_payments,289.43068715934686,319.0,2,790-07-2648
0xf2d3,CUS_0x78d3,October,Jonase,35,Journalist,17773.775,1388.1479166666668,3,1,2,2,"Home Equity Loan,, Debt Consolidation Loan",10,2,4.57,4,Good,730.73,34.301239450676086,No,28.23975347493477,89.78300304890733,High_spent_Small_value_payments,280.7920351428246,320.0,2,790-07-2648
0xf2d4,CUS_0x78d3,November,Jonase,35,Journalist,17773.775,1388.1479166666668,3,1,2,2,"Home Equity Loan,, Debt Consolidation Loan",15,1,4.57,4,Good,730.73,30.39035059312675,No,28.23975347493477,63.29424446587126,High_spent_Small_value_payments,307.2807937258607,321.0,2,790-07-2648
0xf2d5,CUS_0x78d3,December,Jonase,35,Journalist,17773.775,1388.1479166666668,3,1,2,2,"Home Equity Loan,, Debt Consolidation Loan",10,0,4.57,4,Good,730.73,26.49482065769096,No,28.23975347493477,125.20242961136316,Low_spent_Small_value_payments,275.3726085803688,322.0,2,790-07-2648
0xf2de,CUS_0xba11,September,enj,43,Musician,18942.005,1349.5004166666668,1,3,10,1,Credit-Builder Loan,11,12,2.88,1676,Good,156.54,36.38337242819594,No,14.040810431117595,107.1086841915285,Low_spent_Small_value_payments,303.8005470440206,215.0,1,925-91-1270
0xf2df,CUS_0xba11,October,Unknown,43,Musician,18942.005,1349.5004166666668,1,3,10,1,Credit-Builder Loan,11,12,1.88,2,Unknown,156.54,28.94346015927051,No,14.040810431117595,107.94557162732325,Low_spent_Medium_value_payments,292.96365960822584,216.0,1,925-91-1270
0xf2e0,CUS_0xba11,November,enj,43,Musician,18942.005,1349.5004166666668,1,3,10,1,Credit-Builder Loan,11,12,1.88,2,Good,156.54,38.433365386476005,No,14.040810431117595,107.94557162732325,Low_spent_Large_value_payments,305.2662722597352,217.0,1,925-91-1270
0xf2e1,CUS_0xba11,December,enj,43,Musician,18942.005,1349.5004166666668,1,3,10,1,Credit-Builder Loan,11,9,1.88,5,Unknown,156.54,40.22576432947061,No,14.040810431117595,10000.0,Low_spent_Small_value_payments,253.3530271863311,218.0,1,925-91-1270
0xf2ea,CUS_0x81b9,September,Tim Kellyb,52,Engineer,19646.255,1831.187916666667,3,6,10,2,"Mortgage Loan,, Debt Consolidation Loan",5,3,6.7,1,Unknown,614.76,39.25892500491746,No,30.11897655779297,80.24512391895442,High_spent_Small_value_payments,332.7546911899193,355.0,2,398-46-1818
0xf2eb,CUS_0x81b9,October,Tim Kellyb,52,Engineer,19646.255,1831.187916666667,3,6,10,2,"Mortgage Loan,, Debt Consolidation Loan",5,1,6.7,1,Good,614.76,24.855864652857942,Nm,30.11897655779297,85.61704099811163,Low_spent_Large_value_payments,337.3827741107621,356.0,2,398-46-1818
0xf2ec,CUS_0x81b9,November,Tim Kellyb,53,Engineer,19646.255,1831.187916666667,3,6,10,2,"Mortgage Loan,, Debt Consolidation Loan",8,1,6.7,1,Good,614.76,37.605134302841776,No,30.11897655779297,116.8663173276349,High_spent_Small_value_payments,296.1334977812388,357.0,2,398-46-1818
0xf2ed,CUS_0x81b9,December,Tim Kellyb,53,Engineer,19646.255,1831.187916666667,3,6,10,2,"Mortgage Loan,, Debt Consolidation Loan",8,1,6.7,2,Good,614.76,26.86757589414943,No,30.11897655779297,58.47551220332901,High_spent_Medium_value_payments,344.5243029055447,358.0,2,398-46-1818
0xf2f6,CUS_0x17ef,September,Chucky,21,Journalist,83947.72,7167.6433333333325,5,4,9,3,"Not Specified, Student Loan,, Payday Loan",6,2,4.19,0,Good,954.9,34.157277141272694,No,176.48371828043418,267.8218977455606,High_spent_Medium_value_payments,522.4587173073387,328.0,3,339-70-9719
0xf2f7,CUS_0x17ef,October,Chucky,22,Journalist,83947.72,7167.6433333333325,5,4,9,3,"Not Specified, Student Loan,, Payday Loan",6,1,4.19,0,Good,954.9,23.242864518425343,No,176.48371828043418,820.3250478664293,Low_spent_Small_value_payments,9.955567186470033,329.0,3,339-70-9719
0xf2f8,CUS_0x17ef,November,Chucky,22,Journalist,83947.72,7167.6433333333325,5,4,9,3,"Not Specified, Student Loan,, Payday Loan",1,2,1.1900000000000004,0,Good,954.9,37.939521544439295,No,176.48371828043418,281.29588080080964,Low_spent_Large_value_payments,528.9847342520897,330.0,3,339-70-9719
0xf2f9,CUS_0x17ef,December,Chucky,22,Journalist,83947.72,7167.6433333333325,5,4,9,3,"Not Specified, Student Loan,, Payday Loan",6,2,4.19,0,Good,954.9,30.65835889414689,No,176.48371828043418,339.6260634287878,Low_spent_Large_value_payments,470.6545516241115,331.0,3,339-70-9719
0xf302,CUS_0x9b8b,September,Karen Freifeldr,37,Journalist,8940.14,933.0116666666668,3,4,8,5,"Payday Loan, Not Specified, Credit-Builder Loan, Not Specified,, Credit-Builder Loan",5,15,8.12,5,Standard,1250.27,35.64255849780432,Yes,35.22170250967845,61.14991244667807,!@9#%8,276.9295517103102,96.0,5,963-35-0135
0xf303,CUS_0x9b8b,October,Karen Freifeldr,37,Journalist,8940.14,933.0116666666668,3,4,8,5,"Payday Loan, Not Specified, Credit-Builder Loan, Not Specified,, Credit-Builder Loan",5,15,8.12,8,Standard,1250.27,35.03430947010055,Yes,35.22170250967845,113.91957731173775,Low_spent_Small_value_payments,234.15988684525047,97.0,5,963-35-0135
0xf304,CUS_0x9b8b,November,Karen Freifeldr,37,Journalist,8940.14,933.0116666666668,3,4,8,5,"Payday Loan, Not Specified, Credit-Builder Loan, Not Specified,, Credit-Builder Loan",5,15,12.12,8,Standard,1250.27,37.64738301467771,Yes,35.22170250967845,106.6741859913365,Low_spent_Small_value_payments,241.4052781656517,98.0,5,963-35-0135
0xf305,CUS_0x9b8b,December,Karen Freifeldr,37,Unknown,8940.14,933.0116666666668,3,4,8,5,"Payday Loan, Not Specified, Credit-Builder Loan, Not Specified,, Credit-Builder Loan",5,18,8.12,8,Standard,1250.27,31.25967242905105,Nm,35.22170250967845,89.31061988080128,Low_spent_Medium_value_payments,248.7688442761869,99.0,5,963-35-0135
0xf30e,CUS_0x9f5,September,Pascale Denisq,28,Media_Manager,55245.88,4861.823333333333,3,3,12,2,"Mortgage Loan,, Payday Loan",11,18,10.32,10,Unknown,137.95,39.94948755139077,Yes,54.55618079489176,111.62751360101691,High_spent_Medium_value_payments,569.9986389374246,129.0,2,526-02-8810
0xf30f,CUS_0x9f5,October,Pascale Denisq,28,Media_Manager,55245.88,4861.823333333333,3,3,12,2,"Mortgage Loan,, Payday Loan",11,18,11.32,10,Unknown,137.95,23.42229866151765,Yes,54.55618079489176,232.69289929600745,!@9#%8,468.93325324243415,130.0,2,526-02-8810
0xf310,CUS_0x9f5,November,Pascale Denisq,28,Media_Manager,55245.88,4861.823333333333,3,3,12,2,"Mortgage Loan,, Payday Loan",11,18,11.32,10,Standard,137.95,34.291458481599165,Yes,54.55618079489176,111.62751360101691,Low_spent_Large_value_payments,539.3449167507906,131.0,2,526-02-8810
0xf311,CUS_0x9f5,December,Pascale Denisq,28,Media_Manager,55245.88,4861.823333333333,3,3,12,2,"Mortgage Loan,, Payday Loan",11,16,11.32,10,Standard,137.95,36.32125146280188,Yes,54.55618079489176,54.25889439715564,High_spent_Medium_value_payments,627.3672581412859,132.0,2,526-02-8810
0xf31a,CUS_0x6664,September,Gabriel Wildaud,28,Developer,38334.61,2966.550833333333,3,4,12,2,"Mortgage Loan,, Not Specified",8,2,4.35,3,Good,1234.53,27.800205352288827,No,41.07297100631426,31.883310419644943,High_spent_Large_value_payments,463.6988019073741,252.0,2,395-24-4865
0xf31b,CUS_0x6664,October,Gabriel Wildaud,28,Unknown,38334.61,2966.550833333333,3,4,12,2,"Mortgage Loan,, Not Specified",13,2,4.35,3,Good,1234.53,39.73623863611046,Nm,41.07297100631426,102.4805792075532,Low_spent_Small_value_payments,443.1015331194658,253.0,2,395-24-4865
0xf31c,CUS_0x6664,November,Gabriel Wildaud,29,Developer,38334.61,2966.550833333333,3,4,12,2,"Mortgage Loan,, Not Specified",13,0,4.35,3,Unknown,1234.53,28.389101631256768,No,41.07297100631426,304.7851133254058,Low_spent_Small_value_payments,240.79699900161324,254.0,2,395-24-4865
0xf31d,CUS_0x6664,December,Gabriel Wildaud,29,Developer,38334.61,2966.550833333333,3,4,12,2,"Mortgage Loan,, Not Specified",13,4,-0.65,4,Good,1234.53,24.446351917593173,Nm,41.07297100631426,240.1366780048741,!@9#%8,295.4454343221449,255.0,2,395-24-4865
0xf326,CUS_0x9e81,September,Andreasf,18,Teacher,17774.32,1205.1933333333334,1150,4,6,3,"Student Loan, Credit-Builder Loan,, Credit-Builder Loan",11,2,1.19,4,Unknown,1026.7,37.70066558274691,No,40.29685737844689,10000.0,Low_spent_Small_value_payments,298.15123284460446,309.0,3,215-20-8854
0xf327,CUS_0x9e81,October,Andreasf,19,Teacher,17774.32,1205.1933333333334,0,4,6,3,"Student Loan, Credit-Builder Loan,, Credit-Builder Loan",8,2,1.19,4,Good,1026.7,34.949730766960684,No,40.29685737844689,110.16229370808963,Low_spent_Small_value_payments,260.0601822467968,310.0,3,215-20-8854
0xf328,CUS_0x9e81,November,Andreasf,19,Teacher,17774.32,1205.1933333333334,0,4,6,3,"Student Loan, Credit-Builder Loan,, Credit-Builder Loan",11,2,-4.81,4,Good,1026.7,23.48069975005035,Nm,40.29685737844689,120.61553790804872,Low_spent_Small_value_payments,249.6069380468377,311.0,3,215-20-8854
0xf329,CUS_0x9e81,December,Andreasf,19,Teacher,17774.32,1205.1933333333334,0,4,6,3,"Student Loan, Credit-Builder Loan,, Credit-Builder Loan",11,2,1.19,4,Good,1026.7,35.280467873368664,Nm,40.29685737844689,10000.0,Low_spent_Small_value_payments,269.37340211453727,312.0,3,215-20-8854
0xf332,CUS_0x9a1d,September,Unknown,37,Journalist,7493.29,800.7312577347682,5,5,5,6,"Not Specified, Payday Loan, Payday Loan, Payday Loan, Personal Loan,, Mortgage Loan",10,18,12.67,12,Standard,2179.63,25.72256037883649,Yes,52.60062796342515,62.624639679014905,Low_spent_Medium_value_payments,274.2283912894584,160.0,6,763-78-0517
